date,order_book_id
2006-11-02,30
2006-11-03,30
2006-11-06,30
2006-11-07,30
2006-11-08,30
2006-11-09,30
2006-11-10,30
2006-11-13,30
2006-11-14,30
2006-11-15,30
2006-11-16,30
2006-11-17,30
2006-11-20,30
2006-11-21,30
2006-11-22,30
2006-11-23,30
2006-11-24,30
2006-11-27,30
2006-11-28,30
2006-11-29,30
2006-11-30,30
2006-12-01,30
2006-12-04,30
2006-12-05,30
2006-12-06,30
2006-12-07,30
2006-12-08,30
2006-12-11,30
2006-12-12,30
2006-12-13,30
2006-12-14,30
2006-12-15,30
2006-12-18,30
2006-12-19,30
2006-12-20,30
2006-12-21,30
2006-12-22,30
2006-12-25,30
2006-12-26,30
2006-12-27,30
2006-12-28,30
2006-12-29,30
2007-01-04,30
2007-01-05,30
2007-01-08,30
2007-01-09,30
2007-01-10,30
2007-01-11,30
2007-01-12,30
2007-01-15,30
2007-01-16,30
2007-01-17,30
2007-01-18,30
2007-01-19,30
2007-01-22,30
2007-01-23,30
2007-01-24,30
2007-01-25,30
2007-01-26,30
2007-01-29,30
2007-01-30,30
2007-01-31,30
2007-02-01,30
2007-02-02,30
2007-02-05,30
2007-02-06,30
2007-02-07,30
2007-02-08,30
2007-02-09,30
2007-02-12,30
2007-02-13,30
2007-02-14,30
2007-02-15,30
2007-02-16,30
2007-02-26,30
2007-02-27,30
2007-02-28,30
2007-03-01,30
2007-03-02,30
2007-03-05,30
2007-03-06,30
2007-03-07,30
2007-03-08,30
2007-03-09,30
2007-03-12,30
2007-03-13,30
2007-03-14,30
2007-03-15,30
2007-03-16,30
2007-03-19,30
2007-03-20,30
2007-03-21,30
2007-03-22,30
2007-03-23,30
2007-03-26,30
2007-03-27,30
2007-03-28,30
2007-03-29,30
2007-03-30,30
2007-04-02,30
2007-04-03,30
2007-04-04,30
2007-04-05,30
2007-04-06,30
2007-04-09,30
2007-04-10,30
2007-04-11,30
2007-04-12,30
2007-04-13,30
2007-04-16,30
2007-04-17,30
2007-04-18,30
2007-04-19,30
2007-04-20,30
2007-04-23,30
2007-04-24,30
2007-04-25,30
2007-04-26,30
2007-04-27,30
2007-04-30,30
2007-05-08,30
2007-05-09,30
2007-05-10,30
2007-05-11,30
2007-05-14,30
2007-05-15,30
2007-05-16,30
2007-05-17,30
2007-05-18,30
2007-05-21,30
2007-05-22,30
2007-05-23,30
2007-05-24,30
2007-05-25,30
2007-05-28,30
2007-05-29,30
2007-05-30,30
2007-05-31,30
2007-06-01,30
2007-06-04,30
2007-06-05,30
2007-06-06,30
2007-06-07,30
2007-06-08,30
2007-06-11,30
2007-06-12,30
2007-06-13,30
2007-06-14,30
2007-06-15,30
2007-06-18,30
2007-06-19,30
2007-06-20,30
2007-06-21,30
2007-06-22,30
2007-06-25,30
2007-06-26,30
2007-06-27,30
2007-06-28,30
2007-06-29,30
2007-07-02,30
2007-07-03,30
2007-07-04,30
2007-07-05,30
2007-07-06,30
2007-07-09,30
2007-07-10,30
2007-07-11,30
2007-07-12,30
2007-07-13,30
2007-07-16,30
2007-07-17,30
2007-07-18,30
2007-07-19,30
2007-07-20,30
2007-07-23,30
2007-07-24,30
2007-07-25,30
2007-07-26,30
2007-07-27,30
2007-07-30,30
2007-07-31,30
2007-08-01,30
2007-08-02,30
2007-08-03,30
2007-08-06,30
2007-08-07,30
2007-08-08,30
2007-08-09,30
2007-08-10,30
2007-08-13,30
2007-08-14,30
2007-08-15,30
2007-08-16,30
2007-08-17,30
2007-08-20,30
2007-08-21,30
2007-08-22,30
2007-08-23,30
2007-08-24,30
2007-08-27,30
2007-08-28,30
2007-08-29,30
2007-08-30,30
2007-08-31,30
2007-09-03,30
2007-09-04,30
2007-09-05,30
2007-09-06,30
2007-09-07,30
2007-09-10,30
2007-09-11,30
2007-09-12,30
2007-09-13,30
2007-09-14,30
2007-09-17,30
2007-09-18,30
2007-09-19,30
2007-09-20,30
2007-09-21,30
2007-09-24,30
2007-09-25,30
2007-09-26,30
2007-09-27,30
2007-09-28,30
2007-10-08,30
2007-10-09,30
2007-10-10,30
2007-10-11,30
2007-10-12,30
2007-10-15,30
2007-10-16,30
2007-10-17,30
2007-10-18,30
2007-10-19,30
2007-10-22,30
2007-10-23,30
2007-10-24,30
2007-10-25,30
2007-10-26,30
2007-10-29,30
2007-10-30,30
2007-10-31,30
2007-11-01,30
2007-11-02,30
2007-11-05,30
2007-11-06,30
2007-11-07,30
2007-11-08,30
2007-11-09,30
2007-11-12,30
2007-11-13,30
2007-11-14,30
2007-11-15,30
2007-11-16,30
2007-11-19,30
2007-11-20,30
2007-11-21,30
2007-11-22,30
2007-11-23,30
2007-11-26,30
2007-11-27,30
2007-11-28,30
2007-11-29,30
2007-11-30,30
2007-12-03,30
2007-12-04,30
2007-12-05,30
2007-12-06,30
2007-12-07,30
2007-12-10,30
2007-12-11,30
2007-12-12,30
2007-12-13,30
2007-12-14,30
2007-12-17,30
2007-12-18,30
2007-12-19,30
2007-12-20,30
2007-12-21,30
2007-12-24,30
2007-12-25,30
2007-12-26,30
2007-12-27,30
2007-12-28,30
2008-01-02,30
2008-01-03,30
2008-01-04,30
2008-01-07,30
2008-01-08,30
2008-01-09,30
2008-01-10,30
2008-01-11,30
2008-01-14,30
2008-01-15,30
2008-01-16,30
2008-01-17,30
2008-01-18,30
2008-01-21,30
2008-01-22,30
2008-01-23,30
2008-01-24,30
2008-01-25,30
2008-01-28,30
2008-01-29,30
2008-01-30,30
2008-01-31,30
2008-02-01,30
2008-02-04,30
2008-02-05,30
2008-02-13,30
2008-02-14,30
2008-02-15,30
2008-02-18,30
2008-02-19,30
2008-02-20,30
2008-02-21,30
2008-02-22,30
2008-02-25,30
2008-02-26,30
2008-02-27,30
2008-02-28,30
2008-02-29,30
2008-03-03,30
2008-03-04,30
2008-03-05,30
2008-03-06,30
2008-03-07,30
2008-03-10,30
2008-03-11,30
2009-03-26,30
2009-03-27,30
2009-03-30,30
2009-03-31,30
2009-04-01,30
2009-04-02,30
2009-04-03,30
2009-04-07,30
2009-04-08,30
2009-04-09,30
2009-04-10,30
2009-04-13,30
2009-04-14,30
2009-04-15,30
2009-04-16,30
2009-04-17,30
2009-04-20,30
2009-04-21,30
2009-04-22,30
2009-04-23,30
2009-04-24,30
2009-04-27,30
2009-04-28,30
2009-04-29,30
2009-04-30,30
2009-05-04,30
2009-05-05,30
2009-05-06,30
2009-05-07,30
2009-05-08,30
2009-05-11,30
2009-05-12,30
2009-05-13,30
2009-05-14,30
2009-05-15,30
2009-05-18,30
2009-05-19,30
2009-05-20,30
2009-05-21,30
2009-05-22,30
2009-05-25,30
2009-05-26,30
2009-05-27,30
2009-06-01,30
2009-06-02,30
2009-06-03,30
2009-06-04,30
2009-06-05,30
2009-06-08,30
2009-06-09,30
2009-06-10,30
2009-06-11,30
2009-06-12,30
2009-06-15,30
2009-06-16,30
2009-06-17,30
2009-06-18,30
2009-06-19,30
2009-06-22,30
2009-06-23,30
2009-06-24,30
2009-06-25,30
2009-06-26,30
2009-06-29,30
2009-06-30,30
2009-07-01,30
2009-07-02,30
2009-07-03,30
2009-07-06,30
2009-07-07,30
2009-07-08,30
2009-07-09,30
2009-07-10,30
2009-07-13,30
2009-07-14,30
2009-07-15,30
2009-07-16,30
2009-07-17,30
2009-07-20,30
2009-07-21,30
2009-07-22,30
2009-07-23,30
2009-07-24,30
2009-07-27,30
2009-07-28,30
2009-07-29,30
2009-07-30,30
2009-07-31,30
2009-08-03,30
2009-08-04,30
2009-08-05,30
2009-08-06,30
2009-08-07,30
2009-08-10,30
2009-08-11,30
2009-08-12,30
2009-08-13,30
2009-08-14,30
2009-08-17,30
2009-08-18,30
2009-08-19,30
2009-08-20,30
2009-08-21,30
2009-08-24,30
2009-08-25,30
2009-08-26,30
2009-08-27,30
2009-08-28,30
2009-08-31,30
2009-09-01,30
2009-09-02,30
2009-09-03,30
2009-09-04,30
2009-09-07,30
2009-09-08,30
2009-09-09,30
2009-09-10,30
2009-09-11,30
2009-09-14,30
2009-09-15,30
2009-09-16,30
2009-09-17,30
2009-09-18,30
2009-09-21,30
2009-09-22,30
2009-09-23,30
2009-09-24,30
2009-09-25,30
2009-09-28,30
2009-09-29,30
2009-09-30,30
2009-10-09,30
2009-10-12,30
2009-10-13,30
2009-10-14,30
2009-10-15,30
2009-10-16,30
2009-10-19,30
2009-10-20,30
2009-10-21,30
2009-10-22,30
2009-10-23,30
2009-10-26,30
2009-10-27,30
2009-10-28,30
2009-10-29,30
2009-10-30,30
2009-11-02,30
2009-11-03,30
2009-11-04,30
2009-11-05,30
2009-11-06,30
2009-11-09,30
2009-11-10,30
2009-11-11,30
2009-11-12,30
2009-11-13,30
2009-11-16,30
2009-11-17,30
2009-11-18,30
2009-11-19,30
2009-11-20,30
2009-11-23,30
2009-11-24,30
2009-11-25,30
2009-11-26,30
2009-11-27,30
2009-11-30,30
2009-12-01,30
2009-12-02,30
2009-12-03,30
2009-12-04,30
2009-12-07,30
2009-12-08,30
2009-12-09,30
2009-12-10,30
2009-12-11,30
2009-12-14,30
2009-12-15,30
2009-12-16,30
2009-12-17,30
2009-12-18,30
2009-12-21,30
2009-12-22,30
2009-12-23,30
2009-12-24,30
2009-12-25,30
2009-12-28,30
2009-12-29,30
2009-12-30,30
2009-12-31,30
2010-01-04,30
2010-01-05,30
2010-01-06,30
2010-01-07,30
2010-01-08,30
2010-01-11,30
2010-01-12,30
2010-01-13,30
2010-01-14,30
2010-01-15,30
2010-01-18,30
2010-01-19,30
2010-01-20,30
2010-01-21,30
2010-01-22,30
2010-01-25,30
2010-01-26,30
2010-01-27,30
2010-01-28,30
2010-01-29,30
2010-02-01,30
2010-02-02,30
2010-02-03,30
2010-02-04,30
2010-02-05,30
2010-02-08,30
2010-02-09,30
2010-02-10,30
2010-02-11,30
2010-02-12,30
2010-02-22,30
2010-02-23,30
2010-02-24,30
2010-02-25,30
2010-02-26,30
2010-03-01,30
2010-03-02,30
2010-03-03,30
2010-03-04,30
2010-03-05,30
2010-03-08,30
2010-03-09,30
2010-03-10,30
2010-03-11,30
2010-03-12,30
2010-03-15,30
2010-03-16,30
2010-03-17,30
2010-03-18,30
2010-03-19,30
2010-03-22,30
2010-03-23,30
2010-03-24,30
2010-03-25,30
2010-03-26,30
2010-03-29,30
2010-03-30,30
2010-03-31,30
2010-04-01,30
2010-04-02,30
2010-04-06,30
2010-04-07,30
2010-04-08,30
2010-04-09,30
2010-04-12,30
2010-04-13,30
2010-04-14,30
2010-04-15,30
2010-04-16,30
2010-04-19,30
2010-04-20,30
2010-04-21,30
2010-04-22,30
2010-04-23,30
2010-04-26,30
2010-10-08,30
2010-10-11,30
2010-10-12,30
2010-10-13,30
2010-10-14,30
2010-10-15,30
2010-10-18,30
2010-10-19,30
2010-10-20,30
2010-10-21,30
2010-10-22,30
2010-10-25,30
2010-10-26,30
2010-10-27,30
2010-10-28,30
2010-10-29,30
2010-11-01,30
2010-11-02,30
2010-11-03,30
2010-11-04,30
2010-11-05,30
2010-11-08,30
2010-11-09,30
2010-11-10,30
2010-11-11,30
2010-11-12,30
2010-11-15,30
2010-11-16,30
2010-11-17,30
2010-11-18,30
2010-11-19,30
2010-11-22,30
2010-11-23,30
2010-11-24,30
2010-11-25,30
2010-11-26,30
2010-11-29,30
2010-11-30,30
2010-12-01,30
2010-12-02,30
2010-12-03,30
2010-12-06,30
2010-12-07,30
2010-12-08,30
2010-12-09,30
2010-12-10,30
2010-12-13,30
2010-12-14,30
2010-12-15,30
2010-12-16,30
2010-12-17,30
2010-12-20,30
2010-12-21,30
2010-12-22,30
2010-12-23,30
2010-12-24,30
2010-12-27,30
2010-12-28,30
2010-12-29,30
2010-12-30,30
2010-12-31,30
2011-01-04,30
2011-01-05,30
2011-01-06,30
2011-01-07,30
2011-01-10,30
2011-01-11,30
2011-01-12,30
2011-01-13,30
2011-01-14,30
2011-01-19,30
2011-01-31,30
2011-02-01,30
2011-02-10,30
2011-02-11,30
2011-02-14,30
2011-02-15,30
2011-02-16,30
2011-02-17,30
2011-02-18,30
2011-02-21,30
2011-02-22,30
2011-02-23,30
2011-02-24,30
2011-02-25,30
2011-02-28,30
2011-03-01,30
2011-03-02,30
2011-03-03,30
2011-03-04,30
2011-03-07,30
2011-03-08,30
2011-03-09,30
2011-03-10,30
2011-03-11,30
2011-03-14,30
2011-03-15,30
2011-03-16,30
2011-03-17,30
2011-03-18,30
2011-03-21,30
2011-03-22,30
2011-03-23,30
2011-03-24,30
2011-03-25,30
2011-03-28,30
2011-03-29,30
2011-03-30,30
2011-03-31,30
2011-04-01,30
2011-04-06,30
2011-04-07,30
2011-04-08,30
2011-04-11,30
2011-04-12,30
2011-04-13,30
2011-04-14,30
2011-04-15,30
2011-04-18,30
2011-04-19,30
2011-04-20,30
2011-04-21,30
2011-04-22,30
2011-04-25,30
2011-04-26,30
2011-04-27,30
2011-04-28,30
2011-04-29,30
2011-05-03,30
2011-05-04,30
2011-05-05,30
2011-05-06,30
2011-05-09,30
2011-05-10,30
2011-05-11,30
2011-05-12,30
2011-05-13,30
2011-05-16,30
2011-05-17,30
2011-05-18,30
2011-05-19,30
2011-05-20,30
2011-07-04,30
2011-07-05,30
2011-07-06,30
2011-07-11,30
2011-07-14,30
2011-07-15,30
2011-07-18,30
2012-12-28,30
2012-12-31,30
2013-01-04,30
2013-01-07,30
2013-01-08,30
2013-01-09,30
2013-01-10,30
2013-01-11,30
2013-01-14,30
2013-01-15,30
2013-01-16,30
2013-01-17,30
2013-01-18,30
2013-01-21,30
2013-01-22,30
2013-01-23,30
2013-01-24,30
2013-01-25,30
2013-01-28,30
2013-01-29,30
2013-01-30,30
2013-01-31,30
2013-02-01,30
2013-02-04,30
2013-02-05,30
2013-02-06,30
2013-02-07,30
2013-02-08,30
2013-02-18,30
2013-02-19,30
2013-02-20,30
2013-02-21,30
2013-02-22,30
2013-02-25,30
2013-02-26,30
2013-02-27,30
2013-02-28,30
2013-03-01,30
2013-03-04,30
2013-03-05,30
2013-03-06,30
2013-03-07,30
2013-03-08,30
2013-03-11,30
2013-03-12,30
2013-03-13,30
2013-03-14,30
2013-03-15,30
2013-03-18,30
2013-03-19,30
2013-03-20,30
2013-03-21,30
2013-03-22,30
2013-03-25,30
2013-03-26,30
2013-03-27,30
2013-03-28,30
2013-03-29,30
2013-04-01,30
2013-04-02,30
2013-04-03,30
2013-04-08,30
2013-04-09,30
2013-04-10,30
2013-04-11,30
2013-04-12,30
2013-04-16,30
2013-04-17,30
2013-04-18,30
2013-04-19,30
2013-04-22,30
2013-04-23,30
2013-04-24,30
2013-04-25,30
2013-04-26,30
2013-05-02,30
2013-05-03,30
2013-05-06,30
2013-05-07,30
2013-05-08,30
2013-05-09,30
2013-05-10,30
2013-05-13,30
2013-05-14,30
2013-05-15,30
2013-05-16,30
2013-05-17,30
2013-05-20,30
2013-05-21,30
2013-05-22,30
2013-05-23,30
2013-05-24,30
2013-05-27,30
2013-05-28,30
2013-05-29,30
2013-05-30,30
2013-05-31,30
2013-06-03,30
2013-06-04,30
2013-06-05,30
2013-06-06,30
2013-06-07,30
2013-06-13,30
2013-06-14,30
2013-06-17,30
2013-06-18,30
2013-06-19,30
2013-08-12,30
2013-08-13,30
2013-08-14,30
2013-08-26,30
2013-08-27,30
2013-08-28,30
2013-09-03,30
2013-09-04,30
2013-09-05,30
2013-09-06,30
2013-09-09,30
2013-09-10,30
2013-09-11,30
2013-09-12,30
2013-09-13,30
2013-09-16,30
2013-09-17,30
2013-09-18,30
2013-09-23,30
2013-09-24,30
2013-09-25,30
2013-09-26,30
2013-09-27,30
2013-09-30,30
2013-10-08,30
2013-10-09,30
2013-10-10,30
2013-10-11,30
2013-10-14,30
2013-10-15,30
2013-10-16,30
2013-10-17,30
2013-10-18,30
2013-10-21,30
2013-10-22,30
2013-10-23,30
2013-10-24,30
2013-10-25,30
2013-10-28,30
2013-10-29,30
2013-10-30,30
2013-10-31,30
2013-11-01,30
2013-11-04,30
2013-11-05,30
2013-11-18,30
2013-11-19,30
2013-11-20,30
2013-11-21,30
2013-11-22,30
2013-11-25,30
2013-11-26,30
2013-11-27,30
2013-11-28,30
2013-11-29,30
2013-12-02,30
2013-12-03,30
2013-12-04,30
2013-12-05,30
2013-12-06,30
2013-12-09,30
2013-12-10,30
2013-12-11,30
2013-12-12,30
2013-12-13,30
2014-02-17,30
2014-02-18,30
2014-02-19,30
2014-04-10,30
2014-07-24,30
2014-07-25,30
2014-07-28,30
2014-07-29,30
2014-07-30,30
2014-07-31,30
2014-08-01,30
2014-08-04,30
2014-08-05,30
2014-08-06,30
2014-08-07,30
2014-08-08,30
2014-08-11,30
2014-08-12,30
2014-08-13,30
2014-08-14,30
2014-08-15,30
2014-08-18,30
2014-08-19,30
2014-08-20,30
2014-08-21,30
2014-08-22,30
2014-08-25,30
2014-08-26,30
2014-08-27,30
2014-08-28,30
2014-08-29,30
2014-09-01,30
2014-09-02,30
2014-09-03,30
2014-09-04,30
2014-09-05,30
2014-09-09,30
2014-09-10,30
2014-09-11,30
2014-09-12,30
2014-09-15,30
2014-09-16,30
2014-09-17,30
2014-09-18,30
2014-09-19,30
2014-09-22,30
2014-09-23,30
2014-09-24,30
2014-09-25,30
2014-09-26,30
2014-09-29,30
2014-09-30,30
2014-10-08,30
2014-10-09,30
2014-10-10,30
2014-10-13,30
2014-10-14,30
2014-10-15,30
2014-10-16,30
2014-10-17,30
2014-10-20,30
2014-10-21,30
2014-10-22,30
2014-10-23,30
2014-10-24,30
2014-10-27,30
2014-10-28,30
2014-10-29,30
2014-10-30,30
2014-10-31,30
2014-11-03,30
2014-11-04,30
2014-11-05,30
2014-11-06,30
2014-11-07,30
2014-11-10,30
2014-11-11,30
2014-11-12,30
2014-11-13,30
2014-11-14,30
2014-11-17,30
2014-11-18,30
2014-11-19,30
2014-11-20,30
2014-11-21,30
2014-11-24,30
2014-11-25,30
2014-11-26,30
2014-11-27,30
2014-11-28,30
2014-12-01,30
2014-12-02,30
2014-12-03,30
2014-12-04,30
2014-12-05,30
2014-12-08,30
2014-12-09,30
2014-12-10,30
2014-12-11,30
2014-12-12,30
2014-12-15,30
2014-12-16,30
2014-12-17,30
2014-12-18,30
2014-12-19,30
2014-12-22,30
2014-12-23,30
2014-12-24,30
2014-12-25,30
2014-12-26,30
2014-12-29,30
2014-12-30,30
2014-12-31,30
2015-01-05,30
2015-01-06,30
2015-01-07,30
2015-01-08,30
2015-01-09,30
2015-01-12,30
2015-01-13,30
2015-01-14,30
2015-01-15,30
2015-01-16,30
2015-01-19,30
2015-01-20,30
2015-01-21,30
2015-01-22,30
2015-01-23,30
2015-01-26,30
2015-01-27,30
2015-01-28,30
2015-01-29,30
2015-01-30,30
2015-02-02,30
2015-02-03,30
2015-02-04,30
2015-02-05,30
2015-02-06,30
2015-02-09,30
2015-02-10,30
2015-02-11,30
2015-02-12,30
2015-02-13,30
2015-02-16,30
2015-02-17,30
2015-02-25,30
2015-02-26,30
2015-02-27,30
2015-03-02,30
2015-03-03,30
2015-03-04,30
2015-03-05,30
2015-03-06,30
2015-03-09,30
2015-03-10,30
2015-03-11,30
2015-03-12,30
2015-03-13,30
2015-03-16,30
2015-03-17,30
2015-03-18,30
2015-03-19,30
2015-03-20,30
2015-03-23,30
2015-03-24,30
2015-03-25,30
2015-03-26,30
2015-03-27,30
2015-03-30,30
2015-03-31,30
2015-04-01,30
2015-04-02,30
2015-04-03,30
2015-04-07,30
2015-04-08,30
2015-04-09,30
2015-04-10,30
2015-04-13,30
2015-04-14,30
2015-04-15,30
2015-04-16,30
2015-04-17,30
2015-04-20,30
2015-04-21,30
2015-04-22,30
2015-04-23,30
2015-04-24,30
2015-04-27,30
2015-04-28,30
2015-04-29,30
2015-04-30,30
2015-05-04,30
2015-05-05,30
2015-05-06,30
2015-05-07,30
2015-05-08,30
2015-05-11,30
2015-05-12,30
2015-05-13,30
2015-05-14,30
2015-05-15,30
2015-05-18,30
2015-05-19,30
2015-05-20,30
2015-05-21,30
2015-05-22,30
2015-05-25,30
2015-05-26,30
2015-05-27,30
2015-05-28,30
2015-05-29,30
2015-06-01,30
2015-06-02,30
2015-06-03,30
2015-06-04,30
2015-06-05,30
2015-06-08,30
2015-06-09,30
2015-06-10,30
2015-06-11,30
2015-06-12,30
2015-06-15,30
2015-06-16,30
2015-06-17,30
2015-06-18,30
2015-06-19,30
2015-06-23,30
2015-06-24,30
2015-06-25,30
2015-06-26,30
2015-06-29,30
2015-06-30,30
2015-07-01,30
2015-07-02,30
2015-07-03,30
2015-07-06,30
2015-07-07,30
2015-07-08,30
2015-07-09,30
2015-07-10,30
2015-07-13,30
2015-07-14,30
2015-07-15,30
2015-07-16,30
2015-07-17,30
2015-07-20,30
2015-07-21,30
2015-07-22,30
2015-07-23,30
2015-07-24,30
2015-07-27,30
2015-07-28,30
2015-07-29,30
2015-07-30,30
2015-07-31,30
2015-08-03,30
2015-08-04,30
2015-08-05,30
2015-08-06,30
2015-08-07,30
2015-08-10,30
2015-08-11,30
2015-08-12,30
2015-08-13,30
2015-08-14,30
2015-08-17,30
2015-08-18,30
2015-08-19,30
2015-08-20,30
2015-08-21,30
2015-11-06,30
2015-11-09,30
2015-11-10,30
2015-11-11,30
2015-11-12,30
2015-11-16,30
2015-11-19,30
2015-11-20,30
2015-11-25,30
2015-12-21,30
2015-12-22,30
2015-12-23,30
2016-08-15,30
2016-08-16,30
2016-08-17,30
2016-08-18,30
2016-08-19,30
2016-08-22,30
2016-08-23,30
2016-08-24,30
2016-08-25,30
2016-08-26,30
2016-08-29,30
2016-08-30,30
2016-08-31,30
2016-09-01,30
2016-09-02,30
2016-09-05,30
2016-09-06,30
2016-09-07,30
2016-09-08,30
2016-09-09,30
2016-10-10,30
2016-10-11,30
2016-10-12,30
2016-10-13,30
2016-10-14,30
2016-10-18,30
2016-10-19,30
2016-10-20,30
2016-10-21,30
2016-10-24,30
2016-10-25,30
2016-10-26,30
2016-10-27,30
2016-10-28,30
2016-10-31,30
2016-11-01,30
2016-11-02,30
2016-11-03,30
2016-11-04,30
2016-11-07,30
2016-11-08,30
2016-11-09,30
2016-11-10,30
2016-11-11,30
2016-11-14,30
2016-11-15,30
2016-11-16,30
2016-11-17,30
2016-11-18,30
2016-11-21,30
2016-11-22,30
2016-11-23,30
2016-11-24,30
2016-11-25,30
2016-11-28,30
2016-11-29,30
2016-11-30,30
2016-12-01,30
2016-12-02,30
2016-12-05,30
2016-12-06,30
2016-12-07,30
2016-12-08,30
2016-12-09,30
2016-12-12,30
2016-12-13,30
2016-12-14,30
2016-12-15,30
2016-12-16,30
2016-12-19,30
2016-12-20,30
2016-12-21,30
2016-12-22,30
2016-12-23,30
2016-12-26,30
2016-12-27,30
2016-12-28,30
2016-12-29,30
2016-12-30,30
2017-01-03,30
2017-01-04,30
2017-01-05,30
2017-01-06,30
2017-01-09,30
2017-01-10,30
2017-01-11,30
2017-01-12,30
2017-01-13,30
2017-01-16,30
2017-01-17,30
2017-01-18,30
2017-01-19,30
2017-01-20,30
2017-01-23,30
2017-01-24,30
2017-01-25,30
2017-01-26,30
2017-02-03,30
2017-02-06,30
2017-02-07,30
2017-02-08,30
2017-02-09,30
2017-02-10,30
2017-02-13,30
2017-02-14,30
2017-02-15,30
2017-02-16,30
2017-02-17,30
2017-02-20,30
2017-02-21,30
2017-02-22,30
2017-02-23,30
2017-02-24,30
2017-02-27,30
2017-02-28,30
2017-03-01,30
2017-03-02,30
2017-03-03,30
2017-03-06,30
2017-03-07,30
2017-03-08,30
2017-03-09,30
2017-03-10,30
2017-03-13,30
2017-03-14,30
2017-03-15,30
2017-03-16,30
2017-03-17,30
2017-03-20,30
2017-03-21,30
2017-03-22,30
2017-03-23,30
2017-03-24,30
2017-03-27,30
2017-03-28,30
2017-03-29,30
2017-03-30,30
2017-03-31,30
2017-04-05,30
2017-04-06,30
2017-04-07,30
2017-04-10,30
2017-04-11,30
2017-04-12,30
2017-04-13,30
2017-04-14,30
2017-04-17,30
2017-04-18,30
2017-04-19,30
2017-04-20,30
2017-04-21,30
2017-04-24,30
2017-04-25,30
2017-04-26,30
2017-04-27,30
2017-04-28,30
2017-05-02,30
2017-05-03,30
2017-05-04,30
2017-05-05,30
2017-05-16,30
2017-05-17,30
2017-05-25,30
2017-05-26,30
2017-05-31,30
2017-06-01,30
2017-06-02,30
2017-06-06,30
2017-06-07,30
2017-06-08,30
2017-06-09,30
2017-06-12,30
2017-06-13,30
2017-06-14,30
2017-06-15,30
2017-06-16,30
2017-06-19,30
2017-06-20,30
2017-06-21,30
2017-06-22,30
2017-06-23,30
2017-06-26,30
2017-06-27,30
2017-06-28,30
2017-06-29,30
2017-06-30,30
2017-07-03,30
2017-07-04,30
2017-07-05,30
2017-07-06,30
2017-07-07,30
2017-07-10,30
2017-07-11,30
2017-07-12,30
2017-07-13,30
2017-07-14,30
2017-07-17,30
2017-07-18,30
2017-07-19,30
2017-07-20,30
2017-07-21,30
2017-07-24,30
2017-07-25,30
2017-07-26,30
2017-07-27,30
2017-07-28,30
2017-07-31,30
2017-08-01,30
2017-08-02,30
2017-08-03,30
2017-08-04,30
