date,portfolio_value,nav,daily_return,benchmark_nav
2005-06-07,1020215.1834299978,1.0202151834299977,0.00022438095238095236,0.8627582288886285
2005-06-08,1020444.40999267,1.02044440999267,0.00022468452380952384,0.9326687381048357
2005-06-09,1020673.0502812469,1.0206730502812469,0.0002240595238095238,0.9402784698440714
2005-06-10,1020899.4938879736,1.0208994938879736,0.00022185714285714286,0.9212261051990142
2005-06-13,1021124.4746139392,1.0211244746139392,0.000220375,0.9190033822205442
2005-06-14,1021353.2186524962,1.0213532186524963,0.00022401190476190475,0.9069503203958378
2005-06-15,1021570.1407012745,1.0215701407012745,0.00021238690476190476,0.8876017337450826
2005-06-16,1021782.7185021602,1.0217827185021602,0.0002080892857142857,0.8985672376345832
2005-06-17,1021994.4525603697,1.0219944525603697,0.0002072202380952381,0.8981186728830975
2005-06-20,1022208.6881474877,1.0222086881474877,0.00020962499999999999,0.9244348242821647
2005-06-21,1022424.2889966293,1.0224242889966293,0.00021091666666666668,0.9143558705382889
2005-06-22,1022639.065041766,1.022639065041766,0.0002100654761904762,0.9178819703418303
2005-06-23,1022847.3060085226,1.0228473060085226,0.0002036309523809524,0.9095655375318578
2005-06-24,1023060.4235507817,1.0230604235507816,0.00020835714285714283,0.9138205550565632
2005-06-27,1023289.8996575715,1.0232898996575714,0.00022430357142857145,0.9333891923401227
2005-06-28,1023511.0399141012,1.0235110399141012,0.00021610714285714283,0.9193863549564825
2005-06-29,1023729.5168748295,1.0237295168748295,0.00021345833333333335,0.9142342079288058
2005-06-30,1023952.1171084691,1.0239521171084691,0.0002174404761904762,0.892028136858799
2005-07-01,1024170.21281446,1.02417021281446,0.0002129940476190476,0.868419243004665
2005-07-04,1024389.0987161928,1.0243890987161928,0.0002137202380952381,0.8625688583921287
2005-07-05,1024604.519207077,1.024604519207077,0.00021029166666666665,0.8559800346368166
2005-07-06,1024820.1740630242,1.0248201740630243,0.00021047619047619048,0.8504216402870398
2005-07-07,1025026.9132327811,1.0250269132327812,0.00020173214285714282,0.8530326256801211
2005-07-08,1025228.880142792,1.025228880142792,0.0001970357142857143,0.8340352736932649
2005-07-11,1025432.0829478573,1.0254320829478574,0.00019820238095238097,0.8273374825572852
2005-07-12,1025632.5060899744,1.0256325060899745,0.00019545238095238093,0.8554426032836216
2005-07-13,1025829.5313153854,1.0258295313153853,0.0001921011904761905,0.8491775078631081
2005-07-14,1026025.1777678431,1.026025177767843,0.0001907202380952381,0.8513970570343742
2005-07-15,1026225.7962265601,1.0262257962265602,0.0001955297619047619,0.8389737177025451
2005-07-18,1026427.4618124927,1.0264274618124927,0.00019651190476190476,0.8274676086526455
2005-07-19,1026631.6842192698,1.0266316842192698,0.0001989642857142857,0.831167209916667
2005-07-20,1026838.4343964851,1.0268384343964851,0.0002013869047619048,0.8376216758336804
2005-07-21,1027045.3973502178,1.0270453973502178,0.00020155357142857144,0.8376872678492279
2005-07-22,1027251.008170748,1.027251008170748,0.0002001964285714286,0.8543465818625388
2005-07-25,1027461.1421478124,1.0274611421478124,0.0002045595238095238,0.8513684927695389
2005-07-26,1027673.6492448731,1.027673649244873,0.00020682738095238095,0.8710365760121543
2005-07-27,1027891.2285545754,1.0278912285545754,0.00021172023809523812,0.8881804245919286
2005-07-28,1028097.2167330977,1.0280972167330977,0.0002003988095238095,0.8850108491309594
2005-07-29,1028304.5129540478,1.0283045129540478,0.0002016309523809524,0.8821787551693393
2005-08-01,1028501.0721375269,1.028501072137527,0.00019114880952380954,0.8864020346220056
2005-08-02,1028702.9828152659,1.0287029828152658,0.00019631547619047618,0.8991692030675912
2005-08-03,1028900.4080627178,1.0289004080627178,0.00019191666666666668,0.9055400920615684
2005-08-04,1029093.4616261878,1.0290934616261878,0.0001876309523809524,0.9003805394837493
2005-08-05,1029286.4840313622,1.0292864840313622,0.00018756547619047618,0.9225654518390634
2005-08-08,1029481.2152314126,1.0294812152314126,0.00018919047619047618,0.9290167439488729
2005-08-09,1029681.8292553665,1.0296818292553664,0.00019486904761904764,0.93765373128644
2005-08-10,1029879.8775229185,1.0298798775229185,0.0001923392857142857,0.9460167132687366
2005-08-11,1030082.1569652914,1.0300821569652914,0.0001964107142857143,0.959211287751115
2005-08-12,1030284.0530680566,1.0302840530680566,0.000196,0.9430671884405717
2005-08-15,1030488.8710847493,1.0304888710847493,0.00019879761904761903,0.9651716976800534
2005-08-16,1030691.6811087586,1.0306916811087585,0.00019680952380952382,0.9580211100496495
2005-08-17,1030896.8010234382,1.0308968010234383,0.00019901190476190477,0.9686025832674774
2005-08-18,1031099.139065801,1.031099139065801,0.00019627380952380954,0.9372009347920156
2005-08-19,1031307.3351669642,1.0313073351669642,0.00020191666666666665,0.9389528763685726
2005-08-22,1031510.367659841,1.031510367659841,0.00019686904761904764,0.9482859854195301
2005-08-23,1031710.5850501924,1.0317105850501924,0.00019410119047619047,0.9376664265152553
2005-08-24,1031914.5505481762,1.0319145505481762,0.0001976964285714286,0.9461045219347111
2005-08-25,1032126.9468174822,1.0321269468174823,0.00020582738095238095,0.948739839849689
2005-08-26,1032338.3731076476,1.0323383731076476,0.0002048452380952381,0.9485166154096808
2005-08-29,1032550.5432228064,1.0325505432228064,0.0002055238095238095,0.9378483914616128
2005-08-30,1032765.7439651898,1.0327657439651898,0.00020841666666666667,0.9345434002266104
2005-08-31,1032984.6411235892,1.0329846411235892,0.00021195238095238095,0.9496422590313335
2005-09-01,1033200.5226161478,1.0332005226161478,0.00020898809523809525,0.9683021295188409
2005-09-02,1033418.2019762548,1.0334182019762548,0.0002106845238095238,0.9729538729440349
2005-09-05,1033635.2074960722,1.0336352074960722,0.00020998809523809525,0.9802218914409834
2005-09-06,1033846.9858143891,1.033846985814389,0.00020488690476190474,0.9616381923263697
2005-09-07,1034058.8444464167,1.0340588444464167,0.00020492261904761903,0.9815474849164821
2005-09-08,1034266.862617291,1.034266862617291,0.0002011666666666667,0.9838802332113542
2005-09-09,1034473.8514295226,1.0344738514295226,0.00020013095238095236,0.9760980579473727
2005-09-12,1034679.1637011193,1.0346791637011192,0.0001984702380952381,0.9776426441199411
2005-09-13,1034881.535859691,1.034881535859691,0.0001955892857142857,0.9946447293112739
2005-09-14,1035085.0995217982,1.0350850995217982,0.00019670238095238096,1.002718894838015
2005-09-15,1035289.0544149496,1.0352890544149496,0.00019704166666666668,1.0033684673790815
2005-09-16,1035485.2540156309,1.035485254015631,0.00018951190476190478,1.0014980370002453
2005-09-19,1035684.4739821802,1.0356844739821802,0.00019239285714285718,1.0081672638713899
2005-09-20,1035893.3246881897,1.0358933246881896,0.00020165476190476191,0.9993800496595043
2005-09-21,1036101.1076242335,1.0361011076242335,0.00020058333333333332,0.9817738831636944
2005-09-22,1036298.9535976417,1.0362989535976417,0.00019095238095238098,0.9568351640911231
2005-09-23,1036500.6802921626,1.0365006802921626,0.0001946607142857143,0.9480617030437879
2005-09-26,1036708.0051068087,1.0367080051068087,0.0002000238095238095,0.9517084075210777
2005-09-27,1036917.8088893422,1.0369178088893423,0.000202375,0.9355558447246572
2005-09-28,1037115.6873712053,1.0371156873712053,0.00019083333333333336,0.9337637015901842
2005-09-29,1037312.4245131151,1.0373124245131151,0.00018969642857142856,0.9487546509499744
2005-09-30,1037512.5023214719,1.037512502321472,0.0001928809523809524,0.9492603442311303
2005-10-10,1037709.1418190101,1.03770914181901,0.0001895297619047619,0.9383265784136686
2005-10-11,1037894.3667239846,1.0378943667239846,0.0001784940476190476,0.9536835735376428
2005-10-12,1038080.3475097932,1.0380803475097933,0.0001791904761904762,0.9593043860957632
2005-10-13,1038265.4656593829,1.0382654656593828,0.00017832738095238096,0.9527398948623477
2005-10-14,1038451.9270127426,1.0384519270127426,0.00017958928571428572,0.9417860282659279
2005-10-17,1038635.4733908421,1.038635473390842,0.00017675,0.937262295064625
2005-10-18,1038817.7230046521,1.038817723004652,0.0001754702380952381,0.9454263851288102
2005-10-19,1038997.828027378,1.038997828027378,0.000173375,0.9403906110319435
2005-10-20,1039175.4348108617,1.0391754348108617,0.0001709404761904762,0.9413258262213615
2005-10-21,1039354.3152537146,1.0393543152537146,0.00017213690476190475,0.9471941957413866
2005-10-24,1039527.157401688,1.039527157401688,0.00016629761904761906,0.9487472453998321
2005-10-25,1039707.9608751361,1.039707960875136,0.0001739285714285714,0.9333913082115924
2005-10-26,1039881.8396541165,1.0398818396541165,0.00016723809523809524,0.9119173286699537
2005-10-27,1040059.5913611959,1.0400595913611959,0.00017093452380952383,0.9097094167917686
2005-10-28,1040241.7070338095,1.0402417070338095,0.00017510119047619047,0.8961382171878598
2005-10-31,1040431.2601253418,1.0404312601253418,0.0001822202380952381,0.9034072936205427
2005-11-01,1040615.8128131498,1.0406158128131497,0.0001773809523809524,0.8991332332526139
2005-11-02,1040800.3362956716,1.0408003362956717,0.00017732142857142854,0.9114729956614066
2005-11-03,1040986.7758511506,1.0409867758511506,0.0001791309523809524,0.9021398866104491
2005-11-04,1041183.2621050925,1.0411832621050925,0.00018875,0.9066826626549754
2005-11-07,1041370.637907155,1.041370637907155,0.0001799642857142857,0.9076411524305555
2005-11-08,1041563.037331143,1.041563037331143,0.00018475595238095236,0.9128081105585172
2005-11-09,1041757.1958409055,1.0417571958409055,0.00018641071428571426,0.9099315832960422
2005-11-10,1041952.1594599199,1.04195215945992,0.0001871488095238095,0.8905174046297394
2005-11-11,1042148.1332952451,1.0421481332952451,0.00018808333333333334,0.8927337799938017
2005-11-14,1042346.6128885364,1.0423466128885364,0.000190452380952381,0.8916716125162273
2005-11-15,1042544.6587449851,1.0425446587449851,0.00018999999999999996,0.885541932869747
2005-11-16,1042762.4699055642,1.0427624699055642,0.00020892261904761905,0.8922513612988077
2005-11-17,1042976.6644893379,1.042976664489338,0.00020541071428571426,0.8916631490303502
2005-11-18,1043193.6160519404,1.0431936160519404,0.0002080119047619048,0.9116824669368647
2005-11-21,1043409.9048616682,1.0434099048616683,0.00020733333333333335,0.9130969270140729
2005-11-22,1043618.6737934661,1.043618673793466,0.00020008333333333336,0.897848899270766
2005-11-23,1043827.1055634767,1.0438271055634767,0.0001997202380952381,0.9046545998516787
2005-11-24,1044042.2209328149,1.0440422209328148,0.00020608333333333335,0.9096184343185901
2005-11-25,1044255.6467780141,1.0442556467780142,0.00020442261904761905,0.9113989401599824
2005-11-28,1044468.9608570983,1.0444689608570983,0.00020427380952380952,0.9076390365590864
2005-11-29,1044677.9354712726,1.0446779354712725,0.00020007738095238092,0.8976172113448808
2005-11-30,1044884.7257376066,1.0448847257376066,0.00019794642857142857,0.9001858793085766
2005-12-01,1045091.0220558684,1.0450910220558685,0.00019743452380952377,0.8993236616848483
2005-12-02,1045293.4711167123,1.0452934711167123,0.0001937142857142857,0.8939821441606719
2005-12-05,1045499.9476871827,1.0454999476871827,0.0001975297619047619,0.8799401631548501
2005-12-06,1045702.8306859599,1.04570283068596,0.00019405357142857142,0.8853197663654736
2005-12-07,1045906.3070284311,1.0459063070284311,0.0001945833333333333,0.8935187683089015
2005-12-08,1046110.7817114552,1.0461107817114552,0.0001955,0.8933590200129715
2005-12-09,1046317.9552341835,1.0463179552341835,0.0001980416666666667,0.9074433184481788
2005-12-12,1046519.6766166362,1.0465196766166363,0.00019279166666666669,0.9099950594401205
2005-12-13,1046724.9688931995,1.0467249688931994,0.00019616666666666667,0.9106594430814718
2005-12-14,1046926.2703040325,1.0469262703040325,0.00019231547619047622,0.9196296801754494
2005-12-15,1047126.5884287879,1.047126588428788,0.0001913392857142857,0.9168684679080499
2005-12-16,1047324.5888474465,1.0473245888474465,0.0001890892857142857,0.9236519518385351
2005-12-19,1047521.2240390026,1.0475212240390026,0.00018775,0.9242613228216853
2005-12-20,1047720.1595428893,1.0477201595428893,0.0001899107142857143,0.9279037955560366
2005-12-21,1047915.3348411814,1.0479153348411814,0.00018628571428571427,0.9233409187325521
2005-12-22,1048119.8592216226,1.0481198592216225,0.00019517261904761904,0.9289712527122841
2005-12-23,1048316.2194862006,1.0483162194862006,0.0001873452380952381,0.9373384664375192
2005-12-26,1048516.9658022546,1.0485169658022546,0.0001914940476190476,0.9444636636102917
2005-12-27,1048719.710288172,1.0487197102881718,0.00019336309523809524,0.9427857775351591
2005-12-28,1048917.225409322,1.048917225409322,0.00018833928571428574,0.9447609435517245
2005-12-29,1049115.4333035948,1.0491154333035948,0.0001889642857142857,0.9588145618506272
2005-12-30,1049316.7385720946,1.0493167385720945,0.00019188095238095238,0.9508546533832269
2006-01-04,1049508.613632862,1.049508613632862,0.00018285714285714286,0.9677414235794847
2006-01-05,1049695.844720119,1.049695844720119,0.00017839880952380953,0.9843192765412287
2006-01-06,1049888.5888714162,1.0498885888714162,0.0001836190476190476,0.9953133446955648
2006-01-09,1050080.0310561273,1.0500800310561273,0.00018234523809523812,1.003200255597275
2006-01-10,1050270.520574142,1.050270520574142,0.00018140476190476188,1.0072997565689892
2006-01-11,1050462.3074731312,1.0504623074731312,0.00018260714285714286,1.0023285165519353
2006-01-12,1050652.5912168277,1.0506525912168276,0.00018114285714285715,1.0161567945393606
2006-01-13,1050841.6398905176,1.0508416398905176,0.00017993452380952378,1.0139837945404186
2006-01-16,1051031.2354913908,1.0510312354913909,0.000180422619047619,0.997346697177535
2006-01-17,1051219.7266824276,1.0512197266824275,0.00017933928571428574,0.9992150116849019
2006-01-18,1051407.2692874756,1.0514072692874756,0.0001784047619047619,1.019647982463659
2006-01-19,1051594.494881928,1.051594494881928,0.00017807142857142859,1.02855051167062
2006-01-20,1051785.027529724,1.051785027529724,0.0001811845238095238,1.0309731845029362
2006-01-23,1051977.7859178944,1.0519777859178945,0.00018326785714285716,1.0355529882981747
2006-01-24,1052163.61027965,1.0521636102796499,0.00017664285714285715,1.0374858368853543
2006-01-25,1052348.9225955105,1.0523489225955105,0.00017612499999999996,1.0445655428215377
2006-02-06,1052537.512292014,1.052537512292014,0.00017920833333333333,1.0692820953898357
2006-02-07,1052721.7815379163,1.0527217815379162,0.00017507142857142857,1.0669662740667176
2006-02-08,1052907.9817030255,1.0529079817030256,0.000176875,1.0697296022055867
2006-02-09,1053087.9474928745,1.0530879474928745,0.00017092261904761905,1.0556273188628904
2006-02-10,1053267.6807709604,1.0532676807709604,0.00017067261904761904,1.0684526737738809
2006-02-13,1053446.2033734007,1.0534462033734007,0.0001694940476190476,1.0668784654007426
2006-02-14,1053626.311321612,1.053626311321612,0.0001709702380952381,1.0746193811710734
2006-02-15,1053808.8708948041,1.0538088708948041,0.00017326785714285716,1.0770283008388393
2006-02-16,1053989.2102105077,1.0539892102105077,0.0001711309523809524,1.0527306908214573
2006-02-17,1054173.7336072384,1.0541737336072383,0.00017507142857142857,1.05048575119256
2006-02-20,1054356.4821537714,1.0543564821537714,0.00017335714285714285,1.0497589493428652
2006-02-21,1054544.4776800985,1.0545444776800985,0.00017830357142857142,1.0675470807850327
2006-02-22,1054727.5917961872,1.0547275917961871,0.0001736428571428571,1.0668509590716422
2006-02-23,1054915.540486161,1.054915540486161,0.00017819642857142858,1.0691329264512517
2006-02-24,1055100.4709479637,1.0551004709479637,0.00017530357142857142,1.0777106693876795
2006-02-27,1055284.0144673889,1.055284014467389,0.0001739583333333333,1.0753683996711956
2006-02-28,1055467.8474552901,1.05546784745529,0.00017420238095238095,1.079626591003105
2006-03-01,1055650.0413099104,1.0556500413099104,0.00017261904761904762,1.0845142540971229
2006-03-02,1055832.2666146602,1.0558322666146602,0.00017261904761904762,1.0655687409612637
2006-03-03,1056012.637960207,1.0560126379602068,0.00017083333333333333,1.068272824698993
2006-03-06,1056196.8115928988,1.0561968115928988,0.00017440476190476193,1.0655031489457163
2006-03-07,1056379.131280614,1.0563791312806141,0.00017261904761904762,1.040541155286983
2006-03-08,1056560.2248459763,1.0565602248459764,0.00017142857142857143,1.035093844189343
2006-03-09,1056741.3494559499,1.0567413494559499,0.00017142857142857143,1.0300453748636607
2006-03-10,1056923.1341285645,1.0569231341285645,0.00017202380952380952,1.0339682005676905
2006-03-13,1057105.5791933844,1.0571055791933843,0.00017261904761904762,1.0442449882939433
2006-03-14,1057288.0557516974,1.0572880557516975,0.00017261904761904762,1.044008010689385
2006-03-15,1057471.1931470688,1.0574711931470688,0.0001732142857142857,1.0552475199341564
2006-03-16,1057654.3622644532,1.0576543622644532,0.0001732142857142857,1.0550295851728215
2006-03-17,1057838.1926655134,1.0578381926655134,0.0001738095238095238,1.0518504882902409
2006-03-20,1058022.6846836389,1.058022684683639,0.00017440476190476193,1.0657697487508448
2006-03-21,1058206.5791026433,1.0582065791026434,0.0001738095238095238,1.0692133295670847
2006-03-22,1058391.1353691178,1.0583911353691178,0.00017440476190476193,1.0779709215784004
2006-03-23,1058574.5898325818,1.0585745898325818,0.0001733333333333333,1.0812473485485676
2006-03-24,1058757.3199701123,1.0587573199701124,0.00017261904761904762,1.0748478952897553
2006-03-27,1058941.342075726,1.058941342075726,0.0001738095238095238,1.0838255379338753
2006-03-28,1059125.3961661344,1.0591253961661344,0.0001738095238095238,1.0908015661680643
2006-03-29,1059310.7431104635,1.0593107431104636,0.000175,1.098705404041529
2006-03-30,1059496.122490508,1.059496122490508,0.000175,1.0882413616902455
2006-03-31,1058124.0750118827,1.0581240750118828,-0.0012950000000000004,1.0961124035559366
2006-04-03,1088753.9892374796,1.0887539892374796,0.028947374839054473,1.117395954665341
2006-04-04,1091018.2123254207,1.0910182123254206,0.0020796461921824476,1.1286121893239505
2006-04-05,1090706.473944947,1.0907064739449468,-0.0002857316009503743,1.1397268621520347
2006-04-06,1109183.3431712207,1.1091833431712208,0.016940276479193675,1.1436708465707575
2006-04-07,1106139.262015181,1.1061392620151809,-0.002744434610185123,1.1478232443292031
2006-04-10,1109043.1956613204,1.1090431956613203,0.0026252875617569634,1.165610317835636
2006-04-11,1112326.8053037263,1.1123268053037263,0.002960759017549411,1.1707772759635977
2006-04-12,1098152.871537067,1.098152871537067,-0.012742598397409856,1.1663730895003086
2006-04-13,1065555.3116927685,1.0655553116927685,-0.029683990898892114,1.1392486751999795
2006-04-14,1087413.3538415162,1.0874133538415163,0.020513287211738764,1.1658240208540327
2006-04-17,1086447.2862305166,1.0864472862305166,-0.0008884088167457211,1.17193254178582
2006-04-18,1098539.535136138,1.098539535136138,0.011130083400158516,1.1784928012762972
2006-04-19,1116191.001572575,1.116191001572575,0.01606812123903162,1.1850646980598551
2006-04-20,1122273.1914085222,1.1222731914085222,0.0054490582950216075,1.1796544147129275
2006-04-21,1132700.7757807472,1.1327007757807472,0.009291484864873073,1.1940666732258718
2006-04-24,1137852.36202269,1.13785236202269,0.0045480557196509825,1.1867722063355575
2006-04-25,1156596.039382362,1.156596039382362,0.01647285534157756,1.1887516040950612
2006-04-26,1153686.2306063364,1.1536862306063365,-0.002515838440515067,1.2032379181094301
2006-04-27,1154642.724573906,1.1546427245739062,0.0008290763486592649,1.2054013966867605
2006-04-28,1156884.3187117935,1.1568843187117934,0.0019413746695665897,1.222976883046266
2006-05-08,1183924.843764033,1.1839248437640328,0.023373577301444827,1.2693409166166827
2006-05-09,1190361.5299286994,1.1903615299286994,0.005436735446992241,1.30543345213952
2006-05-10,1197234.9485532432,1.1972349485532432,0.005774227788557189,1.3231834978952406
2006-05-11,1198516.2297675891,1.198516229767589,0.0010702003110535708,1.3138228825151825
2006-05-12,1216729.9410832764,1.2167299410832764,0.015196883332334385,1.3585270149179556
2006-05-15,1231234.4924734037,1.2312344924734038,0.01192092912352748,1.4188515684426275
2006-05-16,1217451.1361454506,1.2174511361454508,-0.011194745121430066,1.3890812568699742
2006-05-17,1216238.9763247482,1.2162389763247483,-0.0009956537759209475,1.398614315774778
2006-05-18,1208851.796845973,1.208851796845973,-0.006073789462904752,1.3980779423573177
2006-05-19,1214171.11284581,1.21417111284581,0.004400304498628637,1.4355055927772655
2006-05-22,1207902.5558859678,1.2079025558859677,-0.005162828281385972,1.4474782514861397
2006-05-23,1191384.5769827594,1.1913845769827593,-0.013674926692321473,1.3872510280490544
2006-05-24,1192910.6184445678,1.1929106184445677,0.0012808974459558265,1.3749726259128707
2006-05-25,1192821.834854501,1.192821834854501,-7.442602043590158e-05,1.3793662330188134
2006-05-26,1198069.60532431,1.19806960532431,0.004399458759445944,1.406027271467372
2006-05-29,1205277.7228029845,1.2052777228029845,0.006016442990157648,1.4421314442832904
2006-05-30,1214036.7278604761,1.2140367278604762,0.007267208952573876,1.4583570046454006
2006-05-31,1207257.1723157468,1.2072571723157468,-0.005584308439067689,1.445883942334044
2006-06-01,1211291.5199096797,1.2112915199096796,0.003341746635635322,1.489946965681628
2006-06-02,1197489.505971951,1.197489505971951,-0.011394460962426049,1.480911136572103
2006-06-05,1201578.5343671916,1.2015785343671916,0.003414667414493653,1.4986114593482958
2006-06-06,1197472.002090011,1.197472002090011,-0.0034176145459718114,1.4914809724968503
2006-06-07,1175887.6604018048,1.175887660401805,-0.018024923881755597,1.4024197106122642
